total_transactions,sent_received_ratio,transaction_density,value_range_sent,value_range_received,avg_value_ratio,total_ether_moved,balance_ratio,fan_in,fan_out,fan_in_out_ratio,unique_address_ratio,is_hub,active_lifespan_hours,avg_time_between_sent,avg_time_between_received,time_regularity,is_short_lived,contract_interaction_rate,contract_value_ratio,created_contracts_flag,erc20_activity_rate,erc20_sent_received_ratio,erc20_unique_tokens_sent,erc20_unique_tokens_received,erc20_token_diversity,erc20_avg_value_ratio,high_value_low_frequency,rapid_drain_indicator,dormancy_score,anomaly_score,FLAG
174,2.2830188678814527,0.0002805939755183369,52.0,44.425356,0.45336389277249833,849.741052,-0.01721751910837748,18,63,0.2857142857097506,0.46551724137663497,1,10335.218333333332,3834.85,2945.2,1.3020677712884348,0,0.0,0.0,0,0.5229885057471264,0.95103343466214,22.0,34.0,56.0,0.8519674514217566,9.45174176326347,1.0350383110035897,8.821887236200382,0.1848823233271239,0
33,1.7499999998541667,0.00032596423678437264,8.0,8.004999999999999,0.5711327982917754,98.72583707,0.00025890114237895007,5,12,0.41666666663194446,0.5151515151359045,1,1687.3016666666667,3880.52,1645.59,2.3581329492751184,0,0.0,0.0,0,0.3333333333333333,0.6526854087941145,2.0,5.0,7.0,2.9370843355142418,8.883276823368476,0.9994823317603937,8.617420353933026,0.17323924315165296,0
32,2.5555555552716047,4.7463739482925275e-05,19.0,20.095,0.7158218445510003,172.02305483,-0.29311703712933584,5,11,0.45454545450413225,0.49999999998437505,1,11236.648,21466.84,20051.27,1.0705975232490974,0,0.0,0.0,0,0.34375,3.404543036163386e-11,1.0,10.0,11.0,0.0,11.531575910899287,1.8293226819195987,10.633909082157233,0.3683084850959034,0
25,1.7777777775802468,0.0003469090404495941,7.0,9.99,0.5743085499158185,35.42628808,-0.010387745257380414,9,11,0.8181818181074381,0.799999999968,1,1201.0833333333333,1904.23,4621.92,0.4119997749851983,0,0.0,0.0,0,0.4,0.9987501592997354,4.0,5.0,9.0,1.4981252460769237,8.078807127585124,1.020993566506821,8.783725679832768,0.18029373397774728,0
1175,60.84210525995568,0.0019209319243469326,500.0,600.98832,0.016607186458134433,2774.026391,-0.0051810272341402605,9,72,0.12499999999826389,0.06893617021270729,1,10194.7045,248.61,17068.13,0.014565743288807,0,0.0,0.0,0,0.4757446808510638,0.947357266174265,4.0,13.0,17.0,0.07105179480891602,6.443890489093626,1.010416020676155,9.759486688614066,0.1755889400591572,0
112,3.4799999998607998,0.00011099103048779913,48.0,40.136798,0.37452372399037553,604.7153659,-0.13169673676365282,10,41,0.2439024390184414,0.45535714285307716,1,16818.175833333335,10154.24,5026.86,2.019996578380536,0,0.0,0.0,0,0.625,0.7434542172707733,11.0,29.0,40.0,0.7021512054528422,10.47550092209756,1.3033427195853629,9.627872381302485,0.2610492103603814,0
20,3.999999999,0.0017126616217364163,250.0,250.49,0.2496942921344374,506.71,0.0006117897811359323,2,10,0.19999999998,0.59999999997,1,194.62883333333332,674.61,221.0,3.0525339366377717,0,0.0,0.0,0,1.05,4.880345350419404e-05,2.0,11.0,13.0,0.00012200845338552448,9.131405218039053,0.998777168549569,6.798620984904737,0.17190654065280409,0
79,1.6333333332788889,0.00020689271188209987,1060.0,790.9994370000002,0.9143699957104274,8254.636622,-0.19790524886896738,11,22,0.49999999997727274,0.4177215189820541,1,6364.007,3517.86,7188.55,0.4893699007448665,0,0.0,0.0,0,0.6962025316455697,0.9994255738201274,6.0,26.0,32.0,2.4360998364034345,13.097444677530298,1.493470998883324,9.27869130413083,0.3049463183703728,0
6,4.999999995,0.05878318800822965,68.954642,0.0,0.19999500989900995,201.99748,1.247540315843309e-05,1,4,0.2499999999375,0.8333333331944445,0,1.7011666666666665,20.41,0.0,20410000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.842462925012233,0.9999750494950497,3.0638581026015914,0.12710210985240744,0
33,0.0,0.00011322907428918389,0.0,23.462797,0.0,46.27232361,0.9999999999783888,5,0,5000000000.0,0.15151515151056016,0,4857.409666666667,0.0,8831.65,0.0,0,0.030303030303030304,0.0,1,0.030303030303030304,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.086210361823316,0.6405527600592714,0
69,7.624999999046875,0.004237249104190271,0.3,0.396279,0.08280071331671139,1.58655313,0.22599503476697622,3,4,0.7499999998125,0.10144927536084855,1,271.4025,244.78,169.09,1.4476314388701423,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.216572292949826,0.6313279762604559,6.027965218144677,0.12879402285710562,0
2,0.9999999989999999,0.011773709307117207,0.0,0.0,0.9951054203104818,0.89675384,0.0024532930882645645,1,1,0.9999999989999999,0.9999999995,0,2.831166666666667,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.663291578084156,0.995105419439322,0.0,0.16271467651562868,0
2,0.9999999989999999,0.0008886005873649883,0.0,0.0,0.9992853920548571,1.7346002619999998,0.0003574310538427493,1,1,0.9999999989999999,0.9999999995,0,37.512166666666666,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.884158147072393,0.9992853921627554,0.0,0.1727281697285431,0
5,1.49999999925,1.4625505307551998e-05,0.35900000000000004,0.46,1.2176478207928356,1.300176274,-0.29240363888350446,2,2,0.9999999995,0.79999999984,0,5697.8088333333335,408.32,170321.78,0.002397344602669122,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.85997248455689,1.8264701568989778,12.047845083166095,0.3678606836777889,0
125,2.1249999999468754,0.0002033307264707554,100.0,199.939413,0.4823684825528746,1510.5515051000002,-0.012361799565882035,10,24,0.4166666666493056,0.271999999997824,1,10246.033,5801.32,3041.25,1.9075445951493932,0,0.0,0.0,0,0.192,0.8951080904278031,2.0,20.0,22.0,6.265756631540341,10.697412066816005,1.0250330526562588,9.087445920261626,0.1817185431195264,0
5,1.49999999925,0.4629629629629629,1507.943978,1125.4253940000003,0.6666661949018825,4001.9985850000003,3.53550599768552e-07,2,3,0.6666666664444444,0.9999999998,0,0.18000000000000002,3.6,0.0,3600000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.27359141491916,0.9999992928530735,1.5260563034950492,0.419778325054315,0
2,0.9999999989999999,0.2656042496679947,0.0,0.0,0.9967469990032529,1.99674689,0.0016292049907090601,1,1,0.9999999989999999,0.9999999995,0,0.1255,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5587239114596922,0.996746889003253,0.0,0.2623793635000806,0
34,0.9999999999411765,4.935103390416029e-05,69.985048,69.985,0.9999471003724171,417.7619123,2.645643529139299e-05,5,3,1.6666666661111111,0.23529411764013844,1,11482.366666666667,13.67,40512.33,0.0003374281360760949,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.425060297241616,0.9999470884813945,10.609723697637792,0.17361271403325906,0
5,3.9999999959999997,0.0064765161524312845,0.389496,0.0,0.2549794865256936,0.7877678800000001,-0.00986062035194857,1,2,0.49999999975,0.59999999988,0,12.866999999999999,193.0,0.0,193000000000.0,1,0.0,0.0,0,0.2,999999999.9999999,1.0,0.0,1.0,999999999.9999999,2.794487203001616,1.0199176384104676,5.267858159063328,0.17508870886093558,0
14,3.666666665444444,2.3485694033377233e-05,20.133179,20.153085,0.2724657724358653,62.35626414,0.00047959896911682436,3,6,0.49999999991666666,0.6428571428112245,1,9935.126166666665,20981.23,121771.36,0.17230020260921639,0,0.0,0.0,0,0.5,1.0,2.0,1.0,3.0,1.3333333334831763,11.700426667389259,0.9990412618395415,11.868875276063676,0.17333224127093205,0
14,0.2727272727024793,4.855143835890313e-05,349.0,249.812075,7.295234638663527,1084.4793536,-0.33101629911902924,5,2,2.49999999875,0.49999999996428574,1,4805.8994999999995,129.61,26178.65,0.00495098104753282,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.415904951100556,1.9896094593024567,10.177676247451029,0.3934788095316739,0
2,0.9999999989999999,0.0639386189258312,0.0,0.0,0.9982807446303593,1.464492,0.0008603665975229865,1,1,0.9999999989999999,0.9999999995,0,0.5213333333333333,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.5211159470419258,0.9982807446303593,0.0,0.122455636690688,0
5,1.49999999925,0.2707092582566324,1477.9830430000002,880.631188,0.6666661949018825,4001.9985850000003,3.53550599768552e-07,2,3,0.6666666664444444,0.9999999998,0,0.3078333333333333,5.88,0.42,13.999999966666666,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.809904995258459,0.9999992928530735,1.9878743481543455,0.2675045826831627,0
4,2.9999999969999998,0.06158583525789068,71.02821999999999,0.0,0.33332820791749174,201.998446,7.69312849066278e-06,1,3,0.3333333332222222,0.99999999975,0,1.0825,21.65,0.0,21649999999.999996,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.305643856818993,0.9999846138514853,3.120159851929043,0.12488546102829319,0
10,3.999999998,3.97007468861811e-05,2.0,1.0,0.22666666651555556,5.720000000000001,0.048951048942491075,2,4,0.499999999875,0.59999999994,1,4198.073833333333,31239.32,984.92,31.717621735743293,0,0.0,0.0,0,1.1,0.5252662438919088,1.0,8.0,9.0,1.4007099830995673,9.055422470723173,0.9066666663644445,10.38050527541348,0.14112658452125038,0
8,0.99999999975,2.3377393388493266e-05,0.7835049999999999,2.995,1.9763805514002815,15.61111622,-0.3280429247660778,3,3,0.9999999996666666,0.74999999990625,1,5703.515833333334,997.32,84555.41,0.011794869186962587,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.615955391681384,1.9763805944754278,11.356899878603658,0.39152395126895334,0
93,1.735294117596021,0.09760193104895838,44.770872,49.99952800000001,0.5761366048741803,234.92332670000002,0.00011663055084722401,8,52,0.15384615384319528,0.6451612903156434,1,15.880833333333333,9.02,12.37,0.7291835084293303,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.063181957937322,0.9997667655557723,3.1086144306106633,0.13031842192647464,0
5,1.49999999925,0.4599816007359706,1946.784898,1125.9773379999997,0.6666661949018825,4001.9985850000003,3.53550599768552e-07,2,3,0.6666666664444444,0.9999999998,0,0.18116666666666664,3.62,0.0,3620000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.2800475151868635,0.9999992928530735,1.5303947050936475,0.4174169495772516,0
4,2.9999999969999998,0.08611410118406888,54.61889,0.0,0.33332820791749174,201.998446,7.69312849066278e-06,1,3,0.3333333332222222,0.99999999975,0,0.7741666666666667,15.48,0.0,15480000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.971129562477446,0.9999846138514853,2.8021475244813256,0.12129188625940113,0
10,3.999999998,1.9560782196558476e-05,1.49999,1.588155,0.5723166543404767,5.268894301,-0.39196164937605166,2,5,0.39999999992,0.69999999993,1,8520.45,63819.21,336.67,189.56013306742636,0,0.0,0.0,0,1.1,0.0,0.0,11.0,11.0,0.0,10.061920895110775,2.289266207178194,11.069086612929068,0.4339792547281399,0
4,0.9999999995,0.01236781893513079,96.030016,51.775576,0.9999902574059408,201.9990158,4.872390076244756e-06,2,2,0.9999999995,0.99999999975,0,5.390333333333333,161.67,0.04,4041.7498989562523,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.31486581956052,0.9999902554356436,5.091969475151227,0.16387025834299523,0
6,1.999999999,0.29732408325074333,1422.0022720000004,1005.9012160000001,0.4999995282353823,4001.998113,4.7140077199719774e-07,2,3,0.6666666664444444,0.8333333331944445,0,0.3363333333333333,5.05,0.0,5049999999.999999,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.428633747266098,0.9999990569710145,1.80005827204275,0.28858466518322207,0
3,1.9999999979999998,0.009534403305259813,98.915329,0.0,0.4999951287079208,201.9990158,4.872390076244756e-06,1,2,0.49999999975,0.9999999996666666,0,5.244166666666667,157.32,0.0,157319999999.99997,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.575000894184932,0.9999902554356436,5.064618301294311,0.16611445333442987,0
3,1.9999999979999998,0.0405569825604975,8.652924,0.0,0.4999831999833339,59.998992,1.6800282244461704e-05,1,2,0.49999999975,0.9999999996666666,0,1.2328333333333332,36.98,0.0,36979999999.99999,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.915764133633607,0.9999663999666678,3.63705970538414,0.1415352272095115,0
5,1.49999999925,0.48169556840077066,1366.286844,183.29299200000003,0.6666661949018825,4001.9985850000003,3.53550599768552e-07,2,3,0.6666666664444444,0.9999999998,0,0.17300000000000001,3.21,0.38,8.447368398822714,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.233954223622361,0.9999992928530735,1.5238800240724537,0.4346154068090431,0
5,1.49999999925,0.015273238231969941,62.74956999999999,7.0367920000000055,0.6666567326600662,201.99849360000002,7.457664525833584e-06,2,3,0.6666666664444444,0.9999999998,0,5.456166666666666,108.58,0.82,132.41463398486022,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.698599943325639,0.9999850851386141,4.7041101338429945,0.16156731610816955,0
98,0.0,0.00042798959356404973,0.0,1.169411,0.0,93.10979582,0.9999999999892599,3,0,3000000000.0,0.03061224489764681,0,3816.2921666666666,0.0,2336.51,0.0,0,0.01020408163265306,0.0,1,0.01020408163265306,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.7568415392285575,0.6425318794533185,0
380,0.7511520737292574,0.0027342624309104053,8533.488992,819.738544,1.3312863000021875,136553.32323,7.675463219848819e-07,5,2,2.49999999875,0.01842105263153047,1,2316.2858333333334,26.4,620.61,0.04253879247829951,0,0.0,0.0,0,0.002631578947368421,0.0,0.0,1.0,1.0,0.0,11.9394720337614,0.9999984649231807,6.473906128331967,0.17150320273616637,0
61,0.10909090908892563,7.469809570675144e-05,5.73,0.991431,4.609575057156772,38.16458564,0.33079320600398393,1,4,0.2499999999375,0.08196721311341038,0,13610.3425,3500.97,14465.72,0.2420183717090997,0,0.0,0.0,0,0.18032786885245902,0.0,0.0,11.0,11.0,0.0,10.257416712614445,0.5028630976905019,9.796330423935357,0.2016937408441091,0
125,0.8656716417781243,0.0003320222615348385,222.627319,49.477281,1.2031581824700648,1135.8410502000002,-0.02034734014579785,12,32,0.3749999999882813,0.351999999997184,1,6274.679666666667,2809.83,3186.72,0.8817310588941352,0,0.0,0.0,0,0.368,0.9854712926582445,13.0,20.0,33.0,1.0750595915041088,10.312020343377894,1.0415399069052236,8.699106331486101,0.18692029271159677,0
16,6.9999999965,5.976345698429936e-05,1.9966100000000002,5.7041,0.18082712076581967,16.98956836,-0.11730541457279817,1,9,0.11111111109876542,0.6249999999609375,1,4462.0355,19121.43,11.04,1732.0135867996366,0,0.0,0.0,0,0.1875,0.0,0.0,3.0,3.0,0.0,9.336502899417658,1.2657893600861807,9.859194436471181,0.2515316397960158,0
793,0.3672413793097117,0.0006893638452204132,6.5995,0.995712,2.718033751806681,366.9021196,0.0009134022620650093,8,132,0.060606060605601475,0.17654476670847852,1,19172.265499999998,1396.24,1470.58,0.9494485169110491,0,0.0,0.0,0,0.01008827238335435,0.0,0.0,8.0,8.0,0.0,7.130282778964552,0.9981748626965634,7.961307438243649,0.17251672034434296,0
10,1.499999999625,1.6195148429102183e-05,20.891496,21.30871,0.6666245232968254,43.3428619,3.167626547448459e-05,4,5,0.79999999984,0.89999999991,1,10291.147833333333,30200.21,109066.9,0.2768961985716998,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.31494535071684,0.9999366494296182,11.844156203193224,0.17363550820900953,0
159,0.0,0.0007011606855234793,0.0,1.021547,0.0,146.2768721,0.9999999999931637,5,0,5000000000.0,0.03144654088030537,0,3779.4475,0.0,1426.21,0.0,0,0.006289308176100629,0.0,1,0.012578616352201259,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.263476768527656,0.6400870912964711,0
2,0.9999999989999999,0.18298261665141813,0.0,0.0,0.9997745450909911,5.49938,0.00011273998157742509,1,1,0.9999999989999999,0.9999999995,0,0.18216666666666667,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.774172568410874,0.9997745450909911,0.0,0.19794642066500212,0
5,1.49999999925,0.0681013347861618,73.450249,42.537746,0.6666566138481851,201.99847699999998,7.539665756947566e-06,2,3,0.6666666664444444,0.9999999998,0,1.2236666666666667,24.47,0.0,24469999999.999996,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.205272399068133,0.9999849207821783,3.2375012889913655,0.11972498881750174,0
629,0.436073059359735,0.0012079887812603107,6.102257,4.502331,2.2924311400029973,610.3672164,0.00016621200037281983,4,3,1.3333333328888888,0.011128775834640494,1,8678.336666666666,1449.95,556.53,2.6053402332262316,0,0.0,0.0,0,0.017488076311605722,0.9853167249533392,2.0,6.0,8.0,2.627511266057243,7.188027212081935,0.999667631095527,7.604635483131189,0.17260219975486646,0
68,0.9999999999705883,0.0005349457226762705,0.8976890000000001,0.897689,0.9987829283388099,26.188001289999995,0.0006095118074354765,1,34,0.029411764705017305,0.514705882345372,1,2118.595,5.13,3733.57,0.0013740200398006802,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.5799164422070096,0.9987817193232078,8.226760673287528,0.1728408585516562,0
13,0.0,3.673195772151666e-05,0.0,3.3577749999999997,0.0,17.40140661,0.9999999999425334,5,0,5000000000.0,0.3846153845857988,0,5898.5875,0.0,27224.25,0.0,0,0.07692307692307693,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.211900130495456,0.6406133492565506,0
5,1.49999999925,0.0666400106624017,47.191192,21.879515999999995,0.6666566930561058,201.998488,7.485204542682097e-06,2,3,0.6666666664444444,0.9999999998,0,1.2505,24.86,0.23,108.08695605179584,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.226920853181066,0.9999850296930693,3.261552099148637,0.12088246064612802,0
4,2.9999999969999998,0.06389776357827476,96.135743,0.0,0.33332820791749174,201.998446,7.69312849066278e-06,1,3,0.3333333332222222,0.99999999975,0,1.0433333333333334,20.87,0.0,20870000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.2688599368474875,0.9999846138514853,3.0851158346886765,0.12305430787586635,0
15,0.874999999890625,4.9754077205657115e-05,58.62634100000001,58.64344499999999,1.1426626884672195,157.47349636,8.505062953131315e-05,4,1,3.9999999959999997,0.3333333333111111,0,5024.713833333333,6.0,37680.11,0.0001592352039311945,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.328517232189025,0.9998299131942278,10.537073405157292,0.17357347886352514,0
3,1.9999999979999998,0.009667440061871617,100.59901599999999,0.0,0.4999951287079208,201.9990158,4.872390076244756e-06,1,2,0.49999999975,0.9999999996666666,0,5.172,155.16,0.0,155160000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.561146642703163,0.9999902554356436,5.050881122664783,0.16600908212801727,0
4,2.9999999969999998,0.09803921568627452,54.530682000000006,0.0,0.33332820791749174,201.998446,7.69312849066278e-06,1,3,0.3333333332222222,0.99999999975,0,0.6799999999999999,13.6,0.0,13599999999.999998,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.841788430674489,0.9999846138514853,2.681021528714291,0.1307371233029688,0
1239,1.224416517053457,0.0032909601627280198,18.223824,49.730123,0.816172299740546,1358.7930542,0.0003324940384433027,554,170,3.2588235293925956,0.5843422114603839,1,6274.7645,364.17,230.02,1.5832101556317573,0,0.0,0.0,0,0.0008071025020177562,0.0,0.0,1.0,1.0,0.0,5.715717202982257,0.9993352329380132,6.3888806823024735,0.17084195305191877,0
4,0.9999999995,0.0014985595096713284,484.21002500000003,484.21000000000004,0.9999981627794666,1184.3989110000002,9.194343137985885e-07,2,1,1.9999999979999998,0.7499999998125,0,44.48716666666667,1.97,1332.65,0.0014782576070224902,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.193950750741589,0.9999981610925366,7.197150882500659,0.17248183518625587,0
145,2.0851063829343595,0.00015312610049484336,200.0,153.99,0.5812947334898938,2121.4588922999997,-0.09586592256775361,18,40,0.44999999998875007,0.3999999999972414,1,15782.199499999999,8197.19,3055.47,2.6827918454435222,0,0.0,0.0,0,0.7655172413793103,0.999946085818724,16.0,30.0,46.0,1.3616287124670132,11.257544683611219,1.2120612967829327,9.328448688056486,0.23721843246670932,0
2,0.9999999989999999,0.1440922190201729,0.0,0.0,0.9969969967973981,9.975000000000001,0.0015037593983454876,1,1,0.9999999989999999,0.9999999995,0,0.23133333333333334,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.5712551491132616,0.9969969967973981,0.0,0.1662195840493333,0
5,1.49999999925,0.847457627118644,1890.293734,1122.3547640000002,0.6666660569708481,4001.998169,4.5743824027210406e-07,2,3,0.6666666664444444,0.9999999998,0,0.09833333333333334,1.97,0.0,1969999999.9999998,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.669573314530044,0.9999990849570215,1.0885619528146082,0.72431564597111,0
4,0.9999999995,0.012369348753788114,95.67839,78.855616,0.9999902574059408,201.9990158,4.872390076244756e-06,2,2,0.9999999995,0.99999999975,0,5.389666666666667,161.06,0.63,255.65079324499877,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.314742164018707,0.9999902554356436,5.091846549521079,0.1638690466565289,0
12,0.9999999998333333,1.6130308590412253e-05,5.775238999999999,5.7780000000000005,0.9997215787621503,70.11424153,0.0001391795701831194,5,2,2.49999999875,0.5833333332847223,1,12399.018833333334,5.95,123984.24,4.798997033816517e-05,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.79983135353428,0.9997216795676312,11.72796579367602,0.1735641601355657,0
82,0.024999999999687498,8.265510785382788e-05,7.760529,0.132969,39.993058659570224,15.835080678,8.525374940402601e-05,3,1,2.9999999969999998,0.048780487804283165,0,16534.57,93612.1,10060.62,9.304804276475076,0,0.0,0.0,0,0.012195121951219513,0.0,0.0,1.0,1.0,0.0,10.776690956882174,0.9998295069100761,11.549003938763951,0.1735472848393586,0
36,0.9999999999444444,0.00023561763760331832,15.070003,15.07,0.9998622559230583,196.78644845000002,6.886425415302084e-05,7,1,6.999999992999999,0.2222222222160494,1,2546.498666666667,5.75,8482.58,0.0006778598020884355,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.05187046207295,0.9998622809857737,9.04656535981913,0.17343701675273698,0
